Genre,Type,Source,Producer,Studio,Rating,Members,ScoredBy,Episodes,C_Popular
0,5,9,25,0,7.28,1090.0,335.0,41.0,1
20,5,10,58,142,6.18,1644.0,745.0,45.0,1
6,5,10,104,6,6.01,642.0,236.0,50.0,1
6,5,1,89,27,7.25,3499.0,1821.0,52.0,1
6,5,8,13,27,8.04,9504.0,4387.0,23.0,1
2,5,6,45,143,7.23,2610.0,777.0,51.0,1
6,5,15,186,27,6.6,1803.0,894.0,78.0,1
0,3,9,71,4,5.51,881.0,303.0,2.0,1
6,4,4,214,12,6.61,10170.0,5350.0,1.0,1
0,0,4,89,12,7.33,51454.0,32464.0,1.0,0
6,0,9,67,47,7.61,8952.0,3836.0,1.0,1
26,3,6,69,133,6.98,9137.0,3794.0,4.0,1
26,3,12,48,94,5.17,2800.0,1222.0,2.0,1
26,3,6,112,144,5.9,2718.0,1098.0,3.0,1
26,3,12,69,109,7.13,9908.0,4047.0,2.0,1
26,3,12,144,133,6.35,4037.0,1697.0,1.0,1
26,3,12,112,78,6.96,12296.0,6258.0,2.0,1
0,0,6,52,6,7.56,156801.0,100367.0,1.0,0
15,4,5,37,10,7.3,52723.0,29567.0,1.0,0
0,5,6,19,34,7.44,6339.0,1484.0,34.0,1
0,5,9,0,0,8.95,788845.0,541989.0,25.0,0
1,5,6,215,145,7.18,4215.0,2027.0,66.0,1
1,5,6,72,26,6.7,1277.0,644.0,63.0,1
6,5,15,13,27,7.26,1273.0,372.0,40.0,1
1,3,15,48,94,6.4,2332.0,820.0,3.0,1
1,5,6,3,39,7.56,142555.0,65994.0,51.0,0
15,5,12,41,64,8.06,180241.0,81933.0,12.0,0
2,5,12,10,146,7.34,135368.0,72372.0,13.0,0
2,5,12,0,4,7.43,66993.0,31768.0,24.0,0
16,3,4,0,15,6.85,17154.0,7468.0,1.0,0
1,5,9,70,13,4.91,139.0,11.0,12.0,1
0,5,6,13,55,6.83,1047.0,228.0,50.0,1
26,3,12,48,94,6.22,1643.0,644.0,2.0,1
11,5,9,17,37,6.86,2427.0,668.0,51.0,1
8,5,0,35,17,7.44,20261.0,6532.0,13.0,0
26,3,15,184,78,6.4,3236.0,1120.0,3.0,1
27,0,4,89,12,7.13,14353.0,7545.0,1.0,0
26,3,9,48,94,6.55,6042.0,2929.0,2.0,1
6,0,9,0,34,7.21,31794.0,18619.0,2.0,0
8,5,6,23,21,7.77,124319.0,54935.0,13.0,0
8,5,6,23,21,7.77,124319.0,54935.0,13.0,0
15,5,6,24,10,6.86,7312.0,1537.0,25.0,1
6,5,5,2,28,8.34,441671.0,226201.0,13.0,0
1,2,12,23,29,5.14,3823.0,1289.0,12.0,1
0,0,15,185,18,7.44,31252.0,18652.0,1.0,0
0,3,9,208,63,7.44,5773.0,2425.0,13.0,1
26,3,12,48,94,6.65,4263.0,1626.0,2.0,1
6,3,5,11,119,5.33,3688.0,1873.0,1.0,1
15,5,6,6,2,7.71,49781.0,20351.0,25.0,0
1,5,6,80,56,7.4,69216.0,32037.0,26.0,0
7,5,6,8,9,7.06,384462.0,230479.0,13.0,0
15,4,6,52,2,7.81,109839.0,51965.0,2.0,0
2,0,6,155,2,7.05,1706.0,683.0,1.0,1
3,3,15,20,2,7.11,1514.0,580.0,1.0,1
2,3,6,20,2,6.95,1346.0,533.0,1.0,1
0,5,6,18,10,7.28,5969.0,1965.0,23.0,1
1,5,6,67,30,7.65,51774.0,22157.0,11.0,0
5,5,6,6,2,8.32,147184.0,70631.0,26.0,0
16,3,15,19,2,6.34,2991.0,1051.0,2.0,1
6,3,15,103,69,6.72,3727.0,1423.0,1.0,1
1,5,6,26,47,7.4,2000.0,580.0,330.0,1
11,3,6,2,2,6.42,3495.0,1661.0,1.0,1
6,5,14,51,59,7.3,6462.0,3465.0,52.0,1
24,3,12,41,17,6.44,9316.0,4668.0,2.0,1
21,5,15,0,0,6.88,3672.0,2010.0,68.0,1
0,0,8,105,53,6.32,8447.0,3771.0,1.0,1
0,0,8,44,53,8.17,16581.0,8524.0,1.0,0
0,5,6,13,131,6.78,2273.0,547.0,52.0,1
24,3,15,71,35,5.38,1319.0,519.0,2.0,1
0,3,15,176,26,7.19,4870.0,2239.0,1.0,1
26,3,12,112,78,5.92,2397.0,828.0,2.0,1
0,5,14,174,37,6.53,1370.0,213.0,35.0,1
0,5,6,73,92,7.23,7259.0,2944.0,52.0,1
26,3,6,112,147,6.36,3263.0,1251.0,2.0,1
26,3,9,53,94,6.52,5960.0,2698.0,2.0,1
1,5,6,73,6,6.89,5966.0,3868.0,23.0,1
0,3,6,62,30,6.34,867.0,310.0,3.0,1
27,5,9,12,127,6.27,137.0,15.0,52.0,1
20,3,15,175,4,6.23,1535.0,539.0,5.0,1
23,5,6,18,47,6.65,2169.0,276.0,103.0,1
26,3,15,69,16,6.06,1227.0,499.0,3.0,1
0,3,14,71,11,6.08,7202.0,3831.0,1.0,1
0,5,6,3,64,6.64,3613.0,1670.0,58.0,1
19,3,6,189,21,6.73,16136.0,8092.0,3.0,0
0,0,9,12,148,7.3,65223.0,32881.0,1.0,0
8,3,9,95,13,7.32,18284.0,8711.0,2.0,0
2,0,8,216,13,7.36,38642.0,18731.0,1.0,0
15,5,6,60,13,8.3,89491.0,44906.0,13.0,0
1,5,6,95,10,7.99,146105.0,86285.0,12.0,0
19,3,15,217,4,5.99,1409.0,475.0,2.0,1
0,5,15,3,0,6.92,855.0,300.0,53.0,1
0,5,15,15,0,6.43,1094.0,207.0,26.0,1
0,5,4,89,37,6.46,5035.0,1310.0,51.0,1
26,3,12,69,133,7.28,8884.0,3817.0,2.0,1
26,3,12,112,78,6.0,1691.0,638.0,2.0,1
2,5,15,3,27,7.12,1876.0,596.0,52.0,1
0,5,14,3,6,6.43,579.0,87.0,52.0,1
0,0,15,20,2,6.15,1931.0,543.0,1.0,1
2,0,8,20,2,6.19,1990.0,771.0,1.0,1
1,5,6,51,24,7.38,4096.0,957.0,34.0,1
21,5,6,29,122,6.32,400.0,128.0,47.0,1
0,3,15,182,16,6.1,2926.0,1252.0,1.0,1
6,5,6,89,27,7.15,2250.0,1002.0,109.0,1
1,4,9,39,9,7.16,3007.0,1409.0,1.0,1
6,5,15,90,5,6.76,1940.0,251.0,13.0,1
0,3,9,128,2,5.86,1171.0,316.0,1.0,1
0,0,15,195,55,6.33,927.0,274.0,1.0,1
0,3,15,147,55,6.53,2033.0,636.0,3.0,1
8,4,0,19,64,7.57,14925.0,8434.0,2.0,0
0,5,12,35,44,6.45,23138.0,10175.0,12.0,0
3,2,9,218,149,8.19,120843.0,56494.0,6.0,0
26,3,12,112,150,6.64,2658.0,991.0,2.0,1
1,4,6,0,22,7.02,13087.0,7451.0,2.0,1
6,5,9,213,37,6.03,903.0,98.0,26.0,1
2,0,15,38,34,7.24,2104.0,1007.0,1.0,1
0,5,6,3,82,6.83,2071.0,706.0,52.0,1
2,5,15,13,126,6.46,1066.0,369.0,26.0,1
2,5,15,26,27,6.9,1378.0,371.0,30.0,1
1,3,6,219,151,7.2,29564.0,17463.0,2.0,0
0,5,6,13,34,7.55,1171.0,297.0,35.0,1
0,3,15,52,4,6.19,575.0,231.0,1.0,1
1,4,9,23,31,7.18,5289.0,2721.0,1.0,1
0,0,9,61,9,7.25,3530.0,984.0,1.0,1
1,5,6,23,113,7.4,56945.0,32232.0,13.0,0
21,5,6,31,70,8.32,36356.0,23500.0,26.0,0
1,5,12,19,5,7.29,80212.0,39743.0,13.0,0
6,5,4,67,9,7.29,84461.0,38361.0,12.0,0
0,5,6,10,62,7.25,44557.0,19800.0,13.0,0
0,4,15,11,37,6.62,1116.0,432.0,2.0,1
10,0,9,2,6,6.06,2948.0,1350.0,1.0,1
6,5,6,73,34,7.34,5229.0,1545.0,137.0,1
0,5,6,73,34,6.99,1160.0,314.0,46.0,1
0,3,9,24,0,6.83,7217.0,2800.0,15.0,1
20,5,9,13,13,6.3,551.0,72.0,23.0,1
20,5,6,3,17,8.59,70918.0,18012.0,13.0,0
6,5,6,95,10,7.25,29095.0,12828.0,10.0,0
7,5,12,220,29,7.19,73937.0,37702.0,12.0,0
12,5,9,24,0,7.18,1721.0,560.0,40.0,1
6,5,9,31,67,7.03,1021.0,420.0,52.0,1
0,5,15,3,0,6.29,537.0,78.0,37.0,1
2,3,12,221,63,7.02,23003.0,12023.0,4.0,0
1,3,15,43,33,5.78,32455.0,18756.0,1.0,0
6,3,12,112,78,6.22,1946.0,439.0,5.0,1
8,5,6,72,27,7.37,2024.0,317.0,42.0,1
0,5,9,20,39,6.94,14585.0,4765.0,24.0,1
1,5,5,46,63,7.46,68369.0,29895.0,12.0,0
0,5,9,18,65,6.29,467.0,133.0,26.0,1
0,5,9,6,13,7.19,19268.0,4338.0,26.0,0
0,5,9,12,127,6.7,57256.0,18294.0,26.0,0
0,3,8,105,62,8.17,11588.0,4307.0,24.0,1
1,3,6,219,5,6.94,36692.0,22056.0,2.0,0
26,3,15,112,78,5.79,1135.0,335.0,3.0,1
0,5,6,95,152,6.62,22305.0,12900.0,3.0,0
1,5,6,3,6,6.51,1437.0,98.0,95.0,1
0,3,15,29,4,5.99,1062.0,399.0,2.0,1
0,5,9,222,9,7.03,63971.0,21852.0,24.0,0
0,5,6,3,24,7.27,1121.0,242.0,50.0,1
1,4,6,80,48,7.04,8327.0,4294.0,2.0,1
23,5,9,0,4,7.57,63984.0,23972.0,12.0,0
26,3,9,118,73,5.97,3080.0,1252.0,2.0,1
6,5,15,31,27,6.14,843.0,395.0,130.0,1
6,5,15,18,27,6.51,412.0,118.0,127.0,1
1,5,15,3,0,7.24,2566.0,462.0,99.0,1
0,5,15,13,27,6.77,2600.0,1420.0,49.0,1
0,0,4,16,18,7.15,24327.0,16957.0,1.0,0
0,3,6,27,53,6.35,5096.0,2094.0,4.0,1
8,4,9,37,63,7.57,7953.0,4463.0,4.0,1
3,5,6,37,19,7.26,320863.0,167681.0,26.0,0
2,5,6,3,10,7.31,349439.0,209781.0,13.0,0
2,3,15,23,153,7.12,1022.0,361.0,1.0,1
0,5,6,37,17,6.69,30752.0,13169.0,12.0,0
6,4,5,4,5,7.67,25600.0,13509.0,1.0,0
1,5,5,37,132,7.31,94904.0,50081.0,12.0,0
1,5,6,75,9,7.72,216951.0,112989.0,24.0,0
0,5,9,166,0,7.05,1457.0,281.0,47.0,1
2,0,8,26,24,6.65,3316.0,854.0,1.0,1
6,5,9,43,13,6.94,3546.0,1089.0,13.0,1
1,5,5,35,19,6.65,154280.0,78130.0,12.0,0
0,3,15,70,53,6.1,1835.0,817.0,1.0,1
1,3,6,52,24,6.3,2397.0,969.0,1.0,1
8,3,4,133,6,5.09,504.0,177.0,2.0,1
26,3,12,151,40,6.24,2606.0,1006.0,3.0,1
8,5,6,45,3,7.78,6818.0,1971.0,373.0,1
21,5,6,13,6,6.62,670.0,266.0,61.0,1
26,3,6,69,133,7.55,10069.0,3455.0,12.0,1
26,3,6,69,133,7.55,10069.0,3455.0,12.0,1
6,5,9,102,27,7.12,1241.0,475.0,52.0,1
1,5,6,57,0,7.36,2090.0,666.0,30.0,1
6,5,6,3,55,6.39,1993.0,770.0,34.0,1
0,5,9,0,39,7.98,109025.0,51662.0,25.0,0
0,3,6,95,54,7.06,20539.0,8691.0,2.0,0
6,5,4,45,0,6.11,7205.0,3882.0,49.0,1
6,5,4,45,0,6.11,7205.0,3882.0,49.0,1
1,5,5,19,22,7.33,23704.0,8607.0,26.0,0
0,5,6,121,34,6.99,3941.0,838.0,51.0,1
26,3,12,48,94,6.2,1757.0,714.0,1.0,1
0,5,6,3,1,8.03,789210.0,421598.0,51.0,0
0,3,12,95,43,7.28,15684.0,7128.0,3.0,0
0,5,12,223,154,7.28,57979.0,22692.0,26.0,0
0,3,9,17,59,5.35,510.0,226.0,1.0,1
0,3,15,27,2,6.14,991.0,339.0,2.0,1
0,0,6,96,42,7.8,15182.0,4357.0,1.0,0
8,5,0,12,64,7.87,21942.0,11078.0,13.0,0
0,3,6,11,4,5.38,791.0,246.0,2.0,1
0,5,8,13,13,7.56,46894.0,18674.0,12.0,0
15,5,5,23,146,7.16,12770.0,4424.0,13.0,1
0,5,6,37,2,7.11,31312.0,14779.0,12.0,0
6,5,15,224,65,7.25,1101.0,556.0,26.0,1
0,3,6,44,16,5.7,4032.0,1637.0,1.0,1
20,5,12,23,20,7.33,23061.0,10500.0,13.0,0
1,5,9,26,34,5.91,333.0,61.0,25.0,1
26,3,6,69,133,6.82,3839.0,1583.0,2.0,1
0,5,9,3,54,6.19,446.0,82.0,52.0,1
6,5,15,166,71,7.15,1499.0,523.0,52.0,1
27,3,6,50,40,6.68,5896.0,2780.0,3.0,1
7,1,6,4,64,6.15,4175.0,1317.0,4.0,1
15,3,12,37,10,7.53,117346.0,64722.0,5.0,0
0,5,6,158,9,7.04,34030.0,14433.0,24.0,0
1,5,5,35,29,7.05,33827.0,14843.0,12.0,0
0,5,6,80,4,7.4,123648.0,50036.0,26.0,0
0,5,6,24,5,7.1,42737.0,15497.0,24.0,0
0,3,6,175,130,5.53,766.0,311.0,1.0,1
0,5,9,20,9,7.11,115475.0,48407.0,12.0,0
0,5,9,148,55,7.21,5377.0,2254.0,25.0,1
1,5,6,3,6,6.84,654.0,158.0,50.0,1
0,5,6,225,1,7.62,24969.0,8910.0,22.0,0
25,3,6,112,78,5.85,1771.0,576.0,2.0,1
0,5,9,72,34,7.28,4848.0,1665.0,48.0,1
26,3,15,184,155,5.46,1520.0,486.0,3.0,1
26,3,12,112,78,6.02,2449.0,968.0,2.0,1
18,5,6,13,34,6.99,7887.0,2567.0,11.0,1
15,5,9,12,10,7.75,72752.0,29059.0,26.0,0
1,5,6,0,26,7.7,169873.0,91016.0,25.0,0
2,3,6,67,14,7.15,1537.0,497.0,3.0,1
0,3,9,23,13,6.6,695.0,188.0,6.0,1
1,5,4,12,4,5.93,1685.0,411.0,30.0,1
0,0,6,26,47,7.11,2876.0,1597.0,1.0,1
26,3,12,226,156,6.51,4258.0,1437.0,2.0,1
20,0,1,227,34,7.01,1223.0,567.0,1.0,1
6,0,15,228,34,6.49,716.0,343.0,1.0,1
1,3,15,10,33,6.08,37426.0,21995.0,1.0,0
0,0,14,51,37,5.94,536.0,168.0,1.0,1
6,5,6,3,27,6.87,724.0,267.0,39.0,1
26,3,12,150,135,7.13,7946.0,3032.0,5.0,1
0,0,5,229,31,7.95,141550.0,88953.0,1.0,0
0,0,9,212,140,8.44,235370.0,141512.0,1.0,0
1,3,6,54,6,6.13,1944.0,895.0,1.0,1
31,5,6,13,157,6.19,360.0,66.0,36.0,1
6,5,15,230,55,6.5,748.0,289.0,26.0,1
0,3,4,147,21,4.28,733.0,300.0,1.0,1
27,5,15,72,27,6.59,486.0,200.0,26.0,1
0,5,6,13,27,6.83,775.0,160.0,28.0,1
8,5,8,70,27,6.79,1309.0,321.0,26.0,1
6,5,8,31,129,6.81,1326.0,524.0,52.0,1
6,5,15,25,0,7.08,1287.0,372.0,45.0,1
16,5,15,46,34,6.35,493.0,122.0,61.0,1
1,5,6,3,2,7.79,43383.0,16557.0,104.0,0
0,5,15,26,34,6.03,242.0,34.0,26.0,1
0,0,6,84,34,7.61,36136.0,19957.0,1.0,0
6,5,9,96,55,6.42,1626.0,826.0,91.0,1
3,5,6,6,2,7.38,13745.0,2754.0,26.0,1
0,4,15,15,27,7.37,14203.0,5764.0,5.0,1
14,0,15,177,158,6.55,475.0,181.0,1.0,1
20,5,15,12,27,6.6,244.0,40.0,100.0,1
21,5,9,196,37,6.65,1240.0,436.0,52.0,1
1,5,15,26,34,6.46,855.0,316.0,88.0,1
14,5,9,3,159,6.22,329.0,59.0,13.0,1
27,5,15,201,153,6.38,416.0,54.0,26.0,1
1,3,6,2,2,6.1,4155.0,2069.0,1.0,1
0,5,8,231,160,6.53,701.0,128.0,52.0,1
0,4,5,12,63,8.24,119516.0,77443.0,3.0,0
3,5,6,3,51,8.08,7335.0,2725.0,52.0,1
0,3,6,51,119,4.98,1029.0,366.0,1.0,1
26,3,9,232,137,6.11,1933.0,797.0,2.0,1
0,3,15,5,38,6.33,1555.0,527.0,4.0,1
26,3,12,112,161,7.37,13408.0,6321.0,3.0,0
26,3,12,112,78,6.89,3099.0,1190.0,2.0,1
0,5,9,14,0,8.18,102252.0,65239.0,25.0,0
0,3,6,5,5,7.74,14643.0,7121.0,1.0,0
0,3,6,5,5,7.74,14643.0,7121.0,1.0,0
0,5,9,26,34,6.41,564.0,134.0,39.0,1
0,5,9,0,1,6.67,902.0,216.0,26.0,1
1,5,10,17,6,6.69,218.0,49.0,77.0,1
26,3,6,69,109,7.21,8710.0,3250.0,4.0,1
26,3,12,112,162,6.99,3156.0,1191.0,2.0,1
1,5,6,12,127,7.39,109010.0,51904.0,13.0,0
0,0,15,24,0,6.66,2951.0,856.0,1.0,1
0,0,15,24,0,6.79,2875.0,808.0,1.0,1
0,5,6,29,3,7.51,64185.0,32910.0,154.0,0
0,5,6,12,127,7.52,61733.0,25507.0,13.0,0
0,3,6,38,4,6.29,850.0,334.0,1.0,1
6,0,10,66,141,5.78,1205.0,678.0,1.0,1
6,3,9,59,58,6.86,3735.0,1065.0,6.0,1
26,3,6,112,78,6.17,1446.0,549.0,2.0,1
26,3,6,69,109,6.86,8575.0,3783.0,2.0,1
1,3,6,104,8,7.37,46803.0,27192.0,2.0,0
1,5,6,13,27,7.14,25417.0,11117.0,12.0,0
0,0,4,233,12,7.07,42310.0,26204.0,1.0,0
0,5,6,3,70,7.43,31366.0,7931.0,51.0,0
0,5,6,3,87,7.59,24198.0,6251.0,50.0,0
20,5,2,3,26,6.78,1573.0,588.0,52.0,1
0,5,9,170,48,6.93,1178.0,303.0,51.0,1
0,5,4,3,7,6.74,11735.0,6147.0,39.0,1
1,3,15,7,52,8.11,25365.0,14235.0,7.0,0
1,5,6,0,10,7.25,1943.0,854.0,12.0,1
0,3,15,51,37,5.7,883.0,380.0,1.0,1
2,4,12,27,23,8.1,193395.0,132369.0,1.0,0
0,5,6,12,25,7.32,238023.0,128436.0,12.0,0
6,5,5,104,62,6.88,15144.0,5585.0,26.0,0
6,4,8,13,34,6.82,811.0,261.0,1.0,1
0,4,4,8,12,6.89,1921.0,771.0,1.0,1
8,5,6,12,63,8.39,285202.0,107751.0,13.0,0
0,4,6,19,2,7.09,8389.0,3905.0,1.0,1
0,5,15,18,131,6.8,571.0,159.0,26.0,1
22,3,14,38,24,6.28,873.0,105.0,3.0,1
0,5,9,35,41,7.88,103273.0,34591.0,22.0,0
0,3,14,234,15,7.08,19286.0,11871.0,6.0,0
0,0,6,235,2,8.05,84011.0,46942.0,1.0,0
0,0,9,12,11,8.22,93521.0,49053.0,1.0,0
20,5,15,201,8,7.34,2401.0,712.0,52.0,1
1,2,9,0,19,5.91,17682.0,7123.0,24.0,0
8,5,8,172,34,6.61,644.0,196.0,26.0,1
1,4,15,96,6,7.26,40156.0,20765.0,1.0,0
6,3,9,236,34,7.47,1764.0,1046.0,3.0,1
1,3,9,2,16,5.65,1232.0,588.0,1.0,1
0,5,6,152,13,6.9,41974.0,17233.0,13.0,0
1,3,15,163,4,5.45,1070.0,277.0,2.0,1
0,4,6,0,10,7.21,2902.0,1305.0,1.0,1
1,3,6,39,9,7.99,37217.0,21298.0,2.0,0
1,4,9,0,4,6.68,3183.0,1040.0,7.0,1
0,2,9,12,1,7.77,95198.0,43386.0,26.0,0
0,2,9,12,1,7.77,95198.0,43386.0,26.0,0
8,5,12,27,23,9.01,605864.0,362434.0,24.0,0
3,4,9,12,1,7.63,101391.0,60663.0,1.0,0
0,5,15,3,34,6.61,505.0,110.0,50.0,1
0,5,5,237,29,7.51,131973.0,69513.0,24.0,0
2,5,14,238,8,7.49,16661.0,3377.0,26.0,0
6,5,4,152,13,7.14,1655.0,514.0,25.0,1
0,5,6,3,4,7.85,79289.0,40085.0,25.0,0
1,3,6,239,132,7.25,23942.0,13113.0,3.0,0
6,5,4,3,6,6.69,9208.0,3671.0,51.0,1
0,5,15,121,34,7.21,1483.0,430.0,46.0,1
15,4,15,104,2,7.03,1530.0,609.0,2.0,1
2,3,15,23,29,6.26,2035.0,762.0,1.0,1
1,5,6,8,9,7.17,255253.0,160236.0,13.0,0
8,5,5,4,4,8.39,907550.0,556177.0,25.0,0
0,5,9,172,34,6.93,1176.0,220.0,39.0,1
0,5,14,16,2,6.0,4530.0,767.0,12.0,1
0,3,15,6,26,6.7,4644.0,2267.0,1.0,1
26,3,12,240,78,5.84,1910.0,699.0,2.0,1
26,3,12,48,163,7.12,10897.0,5223.0,2.0,1
6,5,4,185,13,7.06,40023.0,18711.0,13.0,0
0,5,9,54,48,6.33,3436.0,1757.0,52.0,1
11,5,6,13,4,8.24,85562.0,53854.0,11.0,0
8,5,6,37,17,7.37,17747.0,5067.0,12.0,0
14,3,9,205,53,6.78,904.0,173.0,4.0,1
26,3,6,241,155,6.25,4525.0,2011.0,2.0,1
26,3,9,240,78,5.73,2084.0,672.0,1.0,1
26,3,6,112,78,6.18,2319.0,959.0,1.0,1
26,3,6,232,164,5.25,1447.0,490.0,1.0,1
0,5,9,213,55,6.7,4650.0,2154.0,23.0,1
0,5,9,3,14,6.47,336.0,88.0,50.0,1
0,5,15,166,0,7.15,1127.0,234.0,48.0,1
0,3,6,96,27,6.1,680.0,193.0,2.0,1
24,2,9,153,16,7.02,51341.0,24973.0,7.0,0
1,5,9,24,0,6.56,496.0,126.0,50.0,1
1,3,6,105,13,6.36,869.0,347.0,3.0,1
0,5,6,18,22,6.92,89262.0,24217.0,12.0,0
0,5,6,75,39,7.2,8150.0,3144.0,13.0,1
1,5,6,242,27,7.31,35771.0,16265.0,13.0,0
26,3,12,118,73,6.16,2755.0,1160.0,2.0,1
5,5,15,243,70,6.33,992.0,286.0,50.0,1
0,0,9,12,11,8.62,113955.0,54940.0,1.0,0
0,5,9,24,0,6.49,323.0,55.0,50.0,1
0,3,15,2,55,6.3,849.0,293.0,2.0,1
0,5,6,80,11,7.34,84892.0,33472.0,13.0,0
27,5,9,244,21,7.2,992.0,478.0,26.0,1
8,5,6,18,6,6.33,2852.0,756.0,20.0,1
0,3,9,0,0,7.74,27748.0,9865.0,1.0,0
0,5,15,13,47,6.39,451.0,91.0,52.0,1
26,3,6,69,165,6.97,7833.0,3174.0,4.0,1
26,3,12,112,133,6.71,4466.0,1747.0,2.0,1
27,5,15,186,27,6.22,685.0,195.0,52.0,1
0,5,6,37,2,7.35,36538.0,17088.0,12.0,0
0,4,6,24,0,7.08,4741.0,1826.0,1.0,1
26,3,12,245,155,6.16,2695.0,865.0,2.0,1
0,5,5,37,4,7.63,407098.0,199287.0,24.0,0
0,5,4,246,9,6.82,12161.0,4314.0,26.0,1
0,5,6,196,37,7.38,2439.0,1168.0,20.0,1
20,5,9,6,26,6.54,215.0,24.0,26.0,1
1,3,15,11,4,6.0,968.0,425.0,1.0,1
26,3,9,59,130,5.3,1036.0,388.0,1.0,1
11,1,9,12,11,7.24,25361.0,13304.0,8.0,0
2,4,9,0,4,7.43,13091.0,7764.0,1.0,1
0,5,14,4,40,6.28,61703.0,24151.0,12.0,0
1,5,6,24,17,8.24,164467.0,90595.0,25.0,0
0,5,6,19,46,7.72,171535.0,74112.0,12.0,0
6,5,4,169,9,7.33,54914.0,29643.0,12.0,0
26,3,12,53,40,6.19,1040.0,328.0,4.0,1
1,5,15,247,166,6.28,473.0,103.0,11.0,1
7,5,12,10,33,6.62,109167.0,60859.0,12.0,0
15,5,6,3,10,7.45,235061.0,147216.0,13.0,0
2,3,6,16,10,6.49,1656.0,688.0,1.0,1
0,3,6,10,62,7.09,17710.0,7673.0,2.0,0
6,5,8,248,167,6.55,841.0,324.0,26.0,1
1,5,6,95,10,8.15,108026.0,66492.0,12.0,0
26,3,12,226,156,6.45,2825.0,897.0,2.0,1
0,4,15,6,26,7.13,3085.0,1190.0,1.0,1
0,3,6,11,119,6.79,874.0,312.0,6.0,1
26,3,9,164,101,5.02,35989.0,22497.0,1.0,0
15,5,8,6,2,7.28,42833.0,11047.0,13.0,0
6,5,4,0,0,7.42,90078.0,37448.0,26.0,0
6,4,15,25,0,7.88,21239.0,8316.0,1.0,0
11,1,9,37,13,6.44,1741.0,1094.0,1.0,1
15,5,12,37,10,7.28,149085.0,65998.0,26.0,0
0,5,6,12,127,7.99,562514.0,296430.0,24.0,0
0,3,6,37,2,8.13,139060.0,77877.0,5.0,0
1,5,6,23,19,7.28,26430.0,10563.0,13.0,0
3,4,9,73,92,5.93,495.0,183.0,1.0,1
15,3,6,104,13,8.15,47143.0,23961.0,2.0,0
0,3,9,249,6,5.59,1114.0,295.0,4.0,1
0,3,6,11,119,5.33,540.0,133.0,2.0,1
0,5,9,0,10,5.61,650.0,140.0,12.0,1
27,5,15,26,34,7.07,964.0,307.0,296.0,1
0,3,15,104,13,8.21,46089.0,23315.0,2.0,0
7,5,12,6,2,6.52,214883.0,116172.0,12.0,0
0,5,14,75,2,7.59,100683.0,35685.0,24.0,0
0,0,9,12,25,8.0,23429.0,11787.0,1.0,0
7,5,6,19,16,6.95,135211.0,76949.0,12.0,0
1,5,6,235,56,7.92,15282.0,4646.0,26.0,0
0,4,15,59,26,7.19,2961.0,1249.0,1.0,1
0,3,9,19,40,4.75,12435.0,5602.0,5.0,1
0,5,9,46,55,6.55,437.0,114.0,73.0,1
0,5,6,13,168,6.95,933.0,135.0,26.0,1
0,3,15,11,119,5.3,2728.0,1138.0,1.0,1
6,5,14,250,2,6.03,3398.0,1176.0,25.0,1
1,5,6,31,70,8.54,38039.0,23022.0,25.0,0
0,0,6,43,19,8.12,12508.0,7225.0,1.0,1
1,5,6,95,64,7.13,120221.0,56913.0,12.0,0
0,5,6,50,53,7.16,5281.0,2043.0,13.0,1
0,5,6,16,2,7.03,65256.0,23402.0,12.0,0
21,5,6,6,2,8.4,115424.0,58797.0,25.0,0
6,5,5,12,39,7.25,31422.0,10834.0,26.0,0
0,3,15,37,2,6.92,7648.0,4106.0,1.0,1
0,0,9,196,34,5.82,3006.0,1010.0,1.0,1
26,3,6,69,133,6.73,2777.0,828.0,2.0,1
1,2,13,95,10,7.68,173506.0,81768.0,52.0,0
0,5,15,3,12,7.12,478.0,142.0,104.0,1
0,5,6,12,127,7.81,35094.0,17722.0,12.0,0
0,5,9,166,0,7.52,1616.0,384.0,48.0,1
0,5,6,0,0,7.25,87460.0,33449.0,23.0,0
24,5,5,12,64,8.35,661697.0,353250.0,15.0,0
15,5,1,248,51,6.38,416.0,86.0,26.0,1
6,0,15,26,47,7.51,2401.0,1388.0,1.0,1
26,3,6,69,100,7.26,9835.0,4819.0,2.0,1
1,5,5,153,63,6.33,87272.0,45267.0,12.0,0
0,5,6,12,1,9.25,1194518.0,730784.0,64.0,0
1,2,0,20,23,7.58,78412.0,40868.0,25.0,0
1,5,0,18,71,6.34,2186.0,1031.0,16.0,1
1,5,5,19,4,7.39,14167.0,5036.0,12.0,1
1,3,12,251,43,6.62,2464.0,780.0,4.0,1
1,5,6,52,4,7.4,63637.0,29760.0,12.0,0
0,3,6,96,11,6.14,526.0,55.0,3.0,1
0,4,6,52,34,7.07,31165.0,18924.0,1.0,0
15,3,5,52,63,7.7,104411.0,49546.0,2.0,0
1,4,6,39,9,7.18,5731.0,1707.0,2.0,1
0,5,6,28,59,7.2,1683.0,633.0,39.0,1
0,0,5,229,31,7.65,115281.0,67773.0,1.0,0
0,5,8,220,9,7.13,44495.0,13687.0,24.0,0
0,5,6,6,2,7.36,12437.0,2775.0,26.0,1
21,5,4,3,12,7.68,69168.0,39122.0,127.0,0
1,5,9,6,127,5.47,378.0,34.0,13.0,1
5,5,6,24,26,6.86,673.0,97.0,51.0,1
6,0,15,70,13,6.43,1567.0,238.0,1.0,1
